product_name,baseProduct,product_price_currency,product_price_formatted,product_price_type,product_price_value,badges,categories,category_codes,option_code,option_productName,option_sellable,option_stock_status,option_price_value,color_name,color_value,size
"lululemon Align™ High-Rise Pant 28""",PROD8780551_LULU,SAR,SAR 240.00,BUY,240.0,Sale,"All Yours For Less, Align™ Collection, Seasonal, Yoga Clothes for Women, Summer Shop, The Spring Edit, mss, Fall Edit, Women's Pants, Gifts, Women's Collections, Root Lululemon, Mother's Day Gifting, Women's Leggings, Women's Collections, Womens, Lavender Lux, Sports Clothing for Women, Travel Edit","on-sale, the-align-collection, edits, women-activity-yoga, summer-shop, the-spring-edit, mss, the-fall-edit, womens-bottoms, gifts, women-guides, root-0, gifts-for-her, womens-leggings, womens-collections, women, color-focus, womens-activity, travel-edit",FUA0102828D,"lululemon Align™ High-Rise Pant 28""",True,lowStock,480.0,BLUE TWILL,color-blue-twill,2
"lululemon Align™ High-Rise Pant 28""",PROD8780551_LULU,SAR,SAR 240.00,BUY,240.0,Sale,"All Yours For Less, Align™ Collection, Seasonal, Yoga Clothes for Women, Summer Shop, The Spring Edit, mss, Fall Edit, Women's Pants, Gifts, Women's Collections, Root Lululemon, Mother's Day Gifting, Women's Leggings, Women's Collections, Womens, Lavender Lux, Sports Clothing for Women, Travel Edit","on-sale, the-align-collection, edits, women-activity-yoga, summer-shop, the-spring-edit, mss, the-fall-edit, womens-bottoms, gifts, women-guides, root-0, gifts-for-her, womens-leggings, womens-collections, women, color-focus, womens-activity, travel-edit",FUA0103350D,"lululemon Align™ High-Rise Pant 28""",True,lowStock,480.0,RAINFOREST GREEN,color-rainforest-green,4
Commission Long Sleeve Shirt,PROD6750191_LULU,SAR,SAR 575.00,BUY,575.0,,"Men's On The Move, Root Lululemon, Seasonal, Sports Clothing for Men, Men's Tops, Mens, Valentines Day, Cyber Monday, mss, Men's Button Down Shirts, Testing","men-activity-on-the-move, root-0, edits, men-activity, men-tops, men, valentines-day, cyber-monday, mss, mens-shirts, testing",UPV0949060,Commission Long Sleeve Shirt,True,inStock,575.0,WHITE,Color-White,M
Commission Long Sleeve Shirt,PROD6750191_LULU,SAR,SAR 575.00,BUY,575.0,,"Men's On The Move, Root Lululemon, Seasonal, Sports Clothing for Men, Men's Tops, Mens, Valentines Day, Cyber Monday, mss, Men's Button Down Shirts, Testing","men-activity-on-the-move, root-0, edits, men-activity, men-tops, men, valentines-day, cyber-monday, mss, mens-shirts, testing",UPV0928733,Commission Long Sleeve Shirt,True,inStock,400.0,BLACK,Color-Black,XL
Commission Long Sleeve Shirt,PROD6750191_LULU,SAR,SAR 575.00,BUY,575.0,,"Men's On The Move, Root Lululemon, Seasonal, Sports Clothing for Men, Men's Tops, Mens, Valentines Day, Cyber Monday, mss, Men's Button Down Shirts, Testing","men-activity-on-the-move, root-0, edits, men-activity, men-tops, men, valentines-day, cyber-monday, mss, mens-shirts, testing",UPV1069773,Commission Long-Sleeve Shirt *Oxford,True,inStock,400.0,BLUE LINEN/WHITE,color-blue-linen-white,M
"Wunder Train High-Rise Short 8""",PROD9820468_LULU,SAR,SAR 220.00,BUY,220.0,Sale,"All Yours For Less, Hiking Clothes for Women, Gifts for Her, Seasonal, Wunder Train Collection, Summer Shop, The Spring Edit, Training Clothes for Women, Women's Shorts, Root Lululemon, Women's Collections, Womens, Sports Clothing for Women, Travel Edit","on-sale, women-activity-hiking, women-collections-gifts-for-her, edits, wunder-train-collection, summer-shop, the-spring-edit, women-activity-training, womens-shorts, root-0, womens-collections, women, womens-activity, travel-edit",UPV0853193,"Wunder Train High-Rise Short 8""",True,inStock,220.0,TRUE NAVY,color-true-navy,8
"Wunder Train High-Rise Short 8""",PROD9820468_LULU,SAR,SAR 220.00,BUY,220.0,Sale,"All Yours For Less, Hiking Clothes for Women, Gifts for Her, Seasonal, Wunder Train Collection, Summer Shop, The Spring Edit, Training Clothes for Women, Women's Shorts, Root Lululemon, Women's Collections, Womens, Sports Clothing for Women, Travel Edit","on-sale, women-activity-hiking, women-collections-gifts-for-her, edits, wunder-train-collection, summer-shop, the-spring-edit, women-activity-training, womens-shorts, root-0, womens-collections, women, womens-activity, travel-edit",UPV1040181,"Wunder Train High-Rise Short 8""",True,lowStock,315.0,BLACK,Color-Black,14
"Wunder Train High-Rise Short 8""",PROD9820468_LULU,SAR,SAR 220.00,BUY,220.0,Sale,"All Yours For Less, Hiking Clothes for Women, Gifts for Her, Seasonal, Wunder Train Collection, Summer Shop, The Spring Edit, Training Clothes for Women, Women's Shorts, Root Lululemon, Women's Collections, Womens, Sports Clothing for Women, Travel Edit","on-sale, women-activity-hiking, women-collections-gifts-for-her, edits, wunder-train-collection, summer-shop, the-spring-edit, women-activity-training, womens-shorts, root-0, womens-collections, women, womens-activity, travel-edit",FUA0090755D,"Wunder Train High-Rise Short 8""",True,lowStock,220.0,ESPRESSO,Color-Espresso,6
"Wunder Train High-Rise Short 8""",PROD9820468_LULU,SAR,SAR 220.00,BUY,220.0,Sale,"All Yours For Less, Hiking Clothes for Women, Gifts for Her, Seasonal, Wunder Train Collection, Summer Shop, The Spring Edit, Training Clothes for Women, Women's Shorts, Root Lululemon, Women's Collections, Womens, Sports Clothing for Women, Travel Edit","on-sale, women-activity-hiking, women-collections-gifts-for-her, edits, wunder-train-collection, summer-shop, the-spring-edit, women-activity-training, womens-shorts, root-0, womens-collections, women, womens-activity, travel-edit",FUA0090775D,"Wunder Train High-Rise Short 8""",True,lowStock,220.0,CLUB BLUE,color-club-blue,4
"Wunder Train High-Rise Short 8""",PROD9820468_LULU,SAR,SAR 220.00,BUY,220.0,Sale,"All Yours For Less, Hiking Clothes for Women, Gifts for Her, Seasonal, Wunder Train Collection, Summer Shop, The Spring Edit, Training Clothes for Women, Women's Shorts, Root Lululemon, Women's Collections, Womens, Sports Clothing for Women, Travel Edit","on-sale, women-activity-hiking, women-collections-gifts-for-her, edits, wunder-train-collection, summer-shop, the-spring-edit, women-activity-training, womens-shorts, root-0, womens-collections, women, womens-activity, travel-edit",FUA0090769D,"Wunder Train High-Rise Short 8""",True,lowStock,185.0,RAINFOREST GREEN,color-rainforest-green,6
"Wunder Train High-Rise Short 8""",PROD9820468_LULU,SAR,SAR 220.00,BUY,220.0,Sale,"All Yours For Less, Hiking Clothes for Women, Gifts for Her, Seasonal, Wunder Train Collection, Summer Shop, The Spring Edit, Training Clothes for Women, Women's Shorts, Root Lululemon, Women's Collections, Womens, Sports Clothing for Women, Travel Edit","on-sale, women-activity-hiking, women-collections-gifts-for-her, edits, wunder-train-collection, summer-shop, the-spring-edit, women-activity-training, womens-shorts, root-0, womens-collections, women, womens-activity, travel-edit",FUA0096814D,"Wunder Train High-Rise Short 8""",True,lowStock,220.0,POOL PARTY,color-pool-party,8
"ABC Classic-Fit Pant 30"" *Warpstreme Online Only",PROD9640029_LULU,SAR,SAR 655.00,BUY,655.0,,"Seasonal, Winter Edit, Summer Shop, Men's Pants, The Spring Edit, Men's Collections, Men's On The Move, Root Lululemon, Sports Clothing for Men, Mens, College Goals, ABC Collection, Travel Edit, Men's Trousers","edits, winter-treats, summer-shop, mens-pants, the-spring-edit, men-collections, men-activity-on-the-move, root-0, men-activity, men, back-to-school, abc-collection, travel-edit, mens-trousers",UPV0998317,"ABC Classic-Fit Pant 30"" *Warpstreme Online Only",True,inStock,655.0,BLACK,Color-Black,34
"ABC Classic-Fit Pant 30"" *Warpstreme Online Only",PROD9640029_LULU,SAR,SAR 655.00,BUY,655.0,,"Seasonal, Winter Edit, Summer Shop, Men's Pants, The Spring Edit, Men's Collections, Men's On The Move, Root Lululemon, Sports Clothing for Men, Mens, College Goals, ABC Collection, Travel Edit, Men's Trousers","edits, winter-treats, summer-shop, mens-pants, the-spring-edit, men-collections, men-activity-on-the-move, root-0, men-activity, men, back-to-school, abc-collection, travel-edit, mens-trousers",UPV1111686,"ABC Classic-Fit Pant 30"" *Warpstreme",True,lowStock,655.0,OBSIDIAN,Color-Obsidian,30
"ABC Classic-Fit Pant 30"" *Warpstreme Online Only",PROD9640029_LULU,SAR,SAR 655.00,BUY,655.0,,"Seasonal, Winter Edit, Summer Shop, Men's Pants, The Spring Edit, Men's Collections, Men's On The Move, Root Lululemon, Sports Clothing for Men, Mens, College Goals, ABC Collection, Travel Edit, Men's Trousers","edits, winter-treats, summer-shop, mens-pants, the-spring-edit, men-collections, men-activity-on-the-move, root-0, men-activity, men, back-to-school, abc-collection, travel-edit, mens-trousers",UPV1250358,"ABC Classic-Fit 5 Pocket Pant 30""L *Warpstreme",True,lowStock,655.0,TRUE NAVY,color-true-navy,34
"ABC Classic-Fit Pant 30"" *Warpstreme Online Only",PROD9640029_LULU,SAR,SAR 655.00,BUY,655.0,,"Seasonal, Winter Edit, Summer Shop, Men's Pants, The Spring Edit, Men's Collections, Men's On The Move, Root Lululemon, Sports Clothing for Men, Mens, College Goals, ABC Collection, Travel Edit, Men's Trousers","edits, winter-treats, summer-shop, mens-pants, the-spring-edit, men-collections, men-activity-on-the-move, root-0, men-activity, men, back-to-school, abc-collection, travel-edit, mens-trousers",UPV1284359,"ABC Classic-Fit 5 Pocket Pant 30""L *Warpstreme",True,lowStock,455.0,ARTIFACT,Color-Artifact,32
InvisiWear Mid-Rise Bikini Underwear,PROD10520449_LULU,SAR,SAR 90.00,BUY,90.0,,"Seasonal, Root Lululemon, Summer Shop, Womens, Sports Clothing for Women, Travel Edit, Women's Underwear, Women's On the Move","edits, root-0, summer-shop, women, womens-activity, travel-edit, womens-underwear, women-activity-on-the-move",UPV0898073,InvisiWear Mid-Rise Bikini Underwear,True,lowStock,90.0,BLACK,Color-Black,L
"lululemon Align™ Bra *Light Support, C/D Cup Online Only",PROD11020224_LULU,SAR,SAR 195.00,BUY,195.0,Sale,"All Yours For Less, Align™ Collection, Yoga Clothes for Women, Cyber Monday, mss, Women's Online Exclusives, Women's Sports Bras - Light Support, Women's - What's New, Women's Collections, Root Lululemon, Sports Bras, Women's Collections, Womens, Sports Clothing for Women","on-sale, the-align-collection, women-activity-yoga, cyber-monday, mss, women-collection-online-exclusives, women-tops-sports-bras-light-support, women-collections-whatsnew, women-guides, root-0, womens-sports-bras, womens-collections, women, womens-activity",UPV0966057,"lululemon Align™ Bra *Light Support, C/D Cup Online Only",True,inStock,195.0,BLACK,Color-Black,8
Swiftly Tech Racerback Tank Top 2.0,PROD9750459_LULU,SAR,SAR 285.00,BUY,285.0,,"Seasonal, Root Lululemon, Summer Shop, The Winter Drop, Womens, Training Clothes for Women, Sports Clothing for Women, Women's Tops, Running Clothes for Women, Travel Edit, Women's Tank Tops","edits, root-0, summer-shop, the-winter-drop, women, women-activity-training, womens-activity, womens-tops, women-activity-running, travel-edit, womens-tank-tops",UPV0798652,Swiftly Tech Racerback Tank Top 2.0,True,inStock,285.0,WHITE/WHITE,color-white-white,8
Swiftly Tech Racerback Tank Top 2.0,PROD9750459_LULU,SAR,SAR 285.00,BUY,285.0,,"Seasonal, Root Lululemon, Summer Shop, The Winter Drop, Womens, Training Clothes for Women, Sports Clothing for Women, Women's Tops, Running Clothes for Women, Travel Edit, Women's Tank Tops","edits, root-0, summer-shop, the-winter-drop, women, women-activity-training, womens-activity, womens-tops, women-activity-running, travel-edit, womens-tank-tops",UPV0813684,Swiftly Tech Racerback Tank Top 2.0,True,inStock,285.0,SLATE/WHITE,color-slate-white,4
Swiftly Tech Racerback Tank Top 2.0,PROD9750459_LULU,SAR,SAR 285.00,BUY,285.0,,"Seasonal, Root Lululemon, Summer Shop, The Winter Drop, Womens, Training Clothes for Women, Sports Clothing for Women, Women's Tops, Running Clothes for Women, Travel Edit, Women's Tank Tops","edits, root-0, summer-shop, the-winter-drop, women, women-activity-training, womens-activity, womens-tops, women-activity-running, travel-edit, womens-tank-tops",FUA0064155D,Swiftly Tech Racerback Tank Top 2.0 *Hip Length,True,lowStock,285.0,RAINFOREST GREEN/RAINFOREST GREEN,color-rainforest-green-rainforest-green,10
All Yours Cotton Long Sleeve Shirt *Online Only,PROD10710031_LULU,SAR,SAR 335.00,BUY,335.0,,"Root Lululemon, Women's Collections, mss, Womens, Women's Tops, All Yours Collection","root-0, womens-collections, mss, women, womens-tops, all-yours-collection",UPV0991725,All Yours Cotton Long Sleeve Shirt *Online Only,True,lowStock,335.0,WHITE,Color-White,12
All Yours Cotton Long Sleeve Shirt *Online Only,PROD10710031_LULU,SAR,SAR 335.00,BUY,335.0,,"Root Lululemon, Women's Collections, mss, Womens, Women's Tops, All Yours Collection","root-0, womens-collections, mss, women, womens-tops, all-yours-collection",UPV0991877,All Yours Cotton Long Sleeve Shirt *Online Only,True,lowStock,230.0,BLACK,Color-Black,14
All Yours Cotton T-Shirt,PROD9370070_LULU,SAR,SAR 285.00,BUY,285.0,,"Root Lululemon, Women's Collections, Cyber Monday, Womens, Women's Tops, All Yours Collection","root-0, womens-collections, cyber-monday, women, womens-tops, all-yours-collection",UPV0897654,All Yours Cotton T-Shirt,True,inStock,285.0,BLACK,Color-Black,6
All Yours Cotton T-Shirt,PROD9370070_LULU,SAR,SAR 285.00,BUY,285.0,,"Root Lululemon, Women's Collections, Cyber Monday, Womens, Women's Tops, All Yours Collection","root-0, womens-collections, cyber-monday, women, womens-tops, all-yours-collection",UPV0896856,All Yours Cotton T-Shirt,True,inStock,195.0,WHITE,Color-White,12
Back in Action Short Sleeve T-Shirt *Nulu Online Only,PROD10641585_LULU,SAR,SAR 335.00,BUY,335.0,,"Back In Action Collection, Seasonal, Back To Work, Yoga Clothes for Women, Cyber Monday, Women's Online Exclusives, Women's Tops, Women's Short Sleeve Tops, Root Lululemon, Women's T-Shirts, Women's Collections, Womens, Sports Clothing for Women","back-in-action-collection, edits, back-to-work, women-activity-yoga, cyber-monday, women-collection-online-exclusives, womens-tops, womens-short-sleeve-tops, root-0, womens-t-shirts, womens-collections, women, womens-activity",UPV0966328,Back in Action Short Sleeve T-Shirt *Nulu Online Only,True,inStock,335.0,BLACK,Color-Black,6
Back in Action Short Sleeve T-Shirt *Nulu Online Only,PROD10641585_LULU,SAR,SAR 335.00,BUY,335.0,,"Back In Action Collection, Seasonal, Back To Work, Yoga Clothes for Women, Cyber Monday, Women's Online Exclusives, Women's Tops, Women's Short Sleeve Tops, Root Lululemon, Women's T-Shirts, Women's Collections, Womens, Sports Clothing for Women","back-in-action-collection, edits, back-to-work, women-activity-yoga, cyber-monday, women-collection-online-exclusives, womens-tops, womens-short-sleeve-tops, root-0, womens-t-shirts, womens-collections, women, womens-activity",UPV1097974,Back in Action Short-Sleeve Shirt *Nulu,True,lowStock,335.0,WHITE,Color-White,20
Hold Tight Tank Top,PROD9960705_LULU,SAR,SAR 145.00,BUY,145.0,Sale,"All Yours For Less, Root Lululemon, Seasonal, Women's Collections, Women's Summer Shop, Womens, Cyber Monday, mss, Women's Online Exclusives, Women's Tops, Under SAR 200, Women's Tank Tops","on-sale, root-0, edits, womens-collections, women-collections-summer-shop, women, cyber-monday, mss, women-collection-online-exclusives, womens-tops, under-200, womens-tank-tops",UPV0987943,Hold Tight Tank Top,True,inStock,145.0,BLACK,Color-Black,10
Love V-Neck T-Shirt,PROD8351148_LULU,SAR,SAR 235.00,BUY,235.0,,"The Winter Edit, Seasonal, Winter Edit, Summer Shop, Cyber Monday, Women's Tops, Root Lululemon, Women's T-Shirts, Bestsellers, Women's Collections, Womens, Sports Clothing for Women, Travel Edit, Love Collection, Women's On the Move","winter-gifts, edits, winter-treats, summer-shop, cyber-monday, womens-tops, root-0, womens-t-shirts, bestsellers, womens-collections, women, womens-activity, travel-edit, love-collection, women-activity-on-the-move",UPV0897891,Love V-Neck T-Shirt,True,inStock,235.0,WHITE,Color-White,8
Love V-Neck T-Shirt,PROD8351148_LULU,SAR,SAR 235.00,BUY,235.0,,"The Winter Edit, Seasonal, Winter Edit, Summer Shop, Cyber Monday, Women's Tops, Root Lululemon, Women's T-Shirts, Bestsellers, Women's Collections, Womens, Sports Clothing for Women, Travel Edit, Love Collection, Women's On the Move","winter-gifts, edits, winter-treats, summer-shop, cyber-monday, womens-tops, root-0, womens-t-shirts, bestsellers, womens-collections, women, womens-activity, travel-edit, love-collection, women-activity-on-the-move",UPV0897080,Love V-Neck T-Shirt,True,inStock,235.0,BLACK,Color-Black,16
Love V-Neck T-Shirt,PROD8351148_LULU,SAR,SAR 235.00,BUY,235.0,,"The Winter Edit, Seasonal, Winter Edit, Summer Shop, Cyber Monday, Women's Tops, Root Lululemon, Women's T-Shirts, Bestsellers, Women's Collections, Womens, Sports Clothing for Women, Travel Edit, Love Collection, Women's On the Move","winter-gifts, edits, winter-treats, summer-shop, cyber-monday, womens-tops, root-0, womens-t-shirts, bestsellers, womens-collections, women, womens-activity, travel-edit, love-collection, women-activity-on-the-move",FUA0099126D,Love V-Neck T-Shirt,True,lowStock,235.0,TRUE NAVY,color-true-navy,10
